title,price,savings_per,product_link
DIO LUSSO Baby Clothes Set Baby dress Romper Dungaree Dress For Boys And Girls,692,-65%,https://www.amazon.in/DIO-LUSSO-Romper-JumpSuit-Dungaree/dp/B09TW7HS8K/ref=sr_1_281?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-281
Hopscotch Girls Cotton Graphic Print Romper In Pink Color,546,-46%,https://www.amazon.in/Hopscotch-Cotton-Sleeve-Romper-MMJ-2286117/dp/B096T1ZD3B/ref=sr_1_280?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-280
BUMZEE Orange & Cream Girls Sleeveless Frock (Peb9178),359,-56%,https://www.amazon.in/BUMZEE-Orange-Cream-Girls-Sleeveless/dp/B0CTTJ1RJF/ref=sr_1_279?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-279
"Zizuka 100% Organic Muslin Baby Frock - Dresses, Sleeveless Square Neck, Soft Lightweight Fabric -A line Knee Length Frock Pastel Prints for All Seasons",549,-21%,https://www.amazon.in/Zizuka-100-Organic-Muslin-Frock/dp/B0D1RK37KC/ref=sr_1_278?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-278
Shyamcollections Baby Girls Summer Dress New Born Baby Dress Suit Printed Cotton Top & Capri (Pack of 4 (2 Tops + 2 Shorts) Size 0 Months up to 12 Months (6-12 Months),379,-62%,https://www.amazon.in/Shyamcollections-Summer-Printed-Cotton-Shorts/dp/B0B53YX9QS/ref=sr_1_277?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-277
Piku Store Kids Full Sleeves T-Shirt & Lower Set Combo,499,-72%,https://www.amazon.in/Piku-Store-Sleeves-T-Shirt-Months/dp/B0C8TJCTCY/ref=sr_1_276?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-276
"LuvLap Half Sleeve Girls Top & Shorts Sets, For Baby, Infants & Toddlers, 100% Cotton, Baby Girl Dress, Baby Girl Clothes, Kids Clothing, Pack Of 1, 6 to 12 months",189,-33%,https://www.amazon.in/LuvLap-Infants-Toddlers-Clothes-Clothing/dp/B0C3QWNBDH/ref=sr_1_275?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-275
LuvLap Girls Frock - Pack of - 2,409,-35%,https://www.amazon.in/LuvLap-Infants-Toddlers-Multicolour-Clothing/dp/B0B21NZP3M/ref=sr_1_274?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-274
Pink Wings Girls Knee Length Dress,799,-38%,https://www.amazon.in/PINK-WINGS-Girls-Frock-Months/dp/B08WPGY247/ref=sr_1_273?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-273
BUMZEE White & Pink Girls Cap Sleeves Cotton Frock,487,-61%,https://www.amazon.in/BUMZEE-White-Girls-Sleeves-Cotton/dp/B0C2KVQT13/ref=sr_1_272?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-272
DIO LUSSO Baby Dress Baby Romper Baby JumpSuit Dungaree girl and boy Teddybear Dress,593,-70%,https://www.amazon.in/LUSSO-Girls-Romper-Dungaree-months/dp/B09M7NCY84/ref=sr_1_270?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-270
KIDNIP Cotton A line Printed Frock,499,-44%,https://www.amazon.in/KIDNIP-Cotton-Printed-Clothing-Months/dp/B0CVS2WLW3/ref=sr_1_267?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-267
Maglu Apparel Underwear Baby Boys & Baby Girls Unisex Cartoon Printed Cotton Bloomer Combo Pack of 6,229,-62%,https://www.amazon.in/Maglu-Apparel-Underwear-Cartoon-Printed/dp/B0BDMDGR6J/ref=sr_1_268?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-268
Wish Karo Baby girl Knee Length Frock Dress,692,-70%,https://www.amazon.in/Wish-Karo-DN195y-Months-fr195y_6-12/dp/B01F94E8QI/ref=sr_1_266?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-266
Jaganath Creations Baby Boy & Baby Girl Dungaree | Hosiery Cotton Printed Dungaree with T-Shirt Clothing Set,399,-50%,https://www.amazon.in/Jaganath-Creations-Dungaree-Hosiery-Clothing/dp/B0C2ZDXF4V/ref=sr_1_265?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-265
Timatim Baby Dress kid's Denim Dungaree & T-Shirt Clothing Set,499,-50%,https://www.amazon.in/Timatim-Denim-Dungaree-T-Shirt-months/dp/B0D1KP4L7W/ref=sr_1_264_sspa?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-264-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
Hopscotch Boys and Girls Cotton Text Print Onesies - Pack of 2 in Black Color,421,-22%,https://www.amazon.in/Hopscotch-Cotton-Slogan-Printed-Onesies/dp/B08L3KB2BC/ref=sr_1_263_sspa?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-263-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
Hopscotch Baby Girls Cotton Wing Sleeves Floral Jumpsuits in Blue Color,641,-47%,https://www.amazon.in/Hopscotch-Polyester-Stripes-Jumpsuit-SB9-2506165/dp/B085NJV4V5/ref=sr_1_262_sspa?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-262-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
"PEPITO Baby Girl Dress 6-12 Months Baby Girl Night Wear, 6 Months Baby Girl Dresses - Baby Clothing Set, Baby Clothes 6-12 Months Girl Set | Baby Girl Tops, Baby Girl T Shirt with Shorts",565,-43%,https://www.amazon.in/Dress-Months-PEPITO-Night-Dresses/dp/B0D2NXB7WD/ref=sr_1_261_sspa?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-261-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
Wearilio Baby Boy's And Baby Girl's Dungaree Set/Romper Set with T-Shirt And Cap,677,-32%,https://www.amazon.in/Wearilio-Dungree-Romper-T-Shirt-Months/dp/B08YNQWFSG/ref=sr_1_260?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-260
BUMZEE White Girls Half Sleeves A-Line Dress,365,-61%,https://www.amazon.in/BUMZEE-White-Girls-Sleeves-Line/dp/B0CJ7VG5B6/ref=sr_1_259?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-259
CLAP Kids Cotton Printed Full Sleeves Night Suit,498,-58%,https://www.amazon.in/CLAP-Cotton-Printed-Sleeves-Months/dp/B0C3CY6LCF/ref=sr_1_258?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-258
Ishi Fashion Destination Baby Girl's Mini Frock,629,-10%,https://www.amazon.in/Ishi-Fashion-Destination-Woollen-Bootie/dp/B07X92PYGQ/ref=sr_1_257?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-257
Bold N Elegant - Be Bold Inside & Elegant Outside Baby's Cotton Tshirt Pant Set,479,-81%,https://www.amazon.in/Bold-Elegant-Inside-Outside-Cotton/dp/B0CV49R886/ref=sr_1_256?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-256
BUMZEE Light Green Girls Half Sleeves Cotton Frock (Peb9098),419,-49%,https://www.amazon.in/BUMZEE-Light-Green-Sleeves-Cotton/dp/B0CTTLGK32/ref=sr_1_255?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-255
SMILE BABY Unisex Cotton Panties (Pack of 6).,450,-44%,https://www.amazon.in/Smile-Baby-Unisex-Cotton-Panties/dp/B0B21YS76C/ref=sr_1_254?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-254
Hopscotch Girls Cotton Slim Fit Tees,187,-1%,https://www.amazon.in/Hopscotch-Girls-Cotton-Months-OLD-4640400/dp/B0CWGZ6TF9/ref=sr_1_253?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-253
TENDERCARE Unisex Cotton Dungaree Set,299,-50%,https://www.amazon.in/Tendercare-Cotton-Dungaree-Tshirt-Newborn/dp/B08RDD1RHR/ref=sr_1_252?dib=eyJ2IjoiMSJ9.dAuEImsuq6pwi0ZXXc00iWIV9tMCynY74oiCxuLRm54z2LIy5dP8KARKQEVcH2g5rZRVsiecJxnuPzLoEnOQsmppW34cZ7_hbpUfc5oVWUzst8L0kFq2_xMox8fq5ZZLJlF_kNagrDgGcdzJxW4JYzU8btdzowcKKeivHFLZS8KkVHA1heX30ibuK_FqIGUM7_98YiKhvuVcif8xUPqEPutJ7C8leWT3XcAc-DCK1ACa4anZhksW63WqyADgGpZRqWDbG4W8RnRMgqtAtrntA-Z6nz6C9G464Xl-mbdSIr4.afznemXo5_4t-UEgB7w0YGuT69cFpFxhOLt0ybtWR-w&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-252
