title,price,savings_per,product_link
"Amazon Basics Wireless Optical Mouse with 2.4Ghz, USB Nano Dongle, Optical Orientation, Click Wheel, Adjustable Dpi",299,-50%,https://www.amazon.in/AmazonBasics-Wireless-Optical-Orientation-Adjustable/dp/B0BT72FKLB/ref=sr_1_230_sspa?dib=eyJ2IjoiMSJ9.DDXvBorF6ZGtUO-xOZI-F00YWUCa15sggJaIEvkEGCNCDSrIqImVeGlOZrRFHGuwQ0eV9DIVYvnn3JGujlnQ1oNWmAo__jZU0oT_Dc_2nHUhSHNK6mrODWDmv5-MsKHd967EbiZu_kH6g-SaKyRvzDJoRNkeQWYq-R3OWcJsd83ViEEaui3HhbmnVdaof7DjeXU4R2vIoRjsY1LbAn-uVq8XCfkIh9pCrcjZG9rJQIU.yWLuGRPAIpJz9d51roANCQeBs7jlsKIV6cXt29TKMpw&dib_tag=se&keywords=mouse&qid=1715327713&sr=8-230-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1
"Portronics Toad 23 Wireless Optical Mouse with 2.4GHz, USB Nano Dongle, Optical Orientation, Click Wheel, Adjustable DPI(White)",298,-50%,https://www.amazon.in/Portronics-Wireless-Optical-Orientation-Adjustable/dp/B0BZHNYG4G/ref=sr_1_229_sspa?dib=eyJ2IjoiMSJ9.DDXvBorF6ZGtUO-xOZI-F00YWUCa15sggJaIEvkEGCNCDSrIqImVeGlOZrRFHGuwQ0eV9DIVYvnn3JGujlnQ1oNWmAo__jZU0oT_Dc_2nHUhSHNK6mrODWDmv5-MsKHd967EbiZu_kH6g-SaKyRvzDJoRNkeQWYq-R3OWcJsd83ViEEaui3HhbmnVdaof7DjeXU4R2vIoRjsY1LbAn-uVq8XCfkIh9pCrcjZG9rJQIU.yWLuGRPAIpJz9d51roANCQeBs7jlsKIV6cXt29TKMpw&dib_tag=se&keywords=mouse&qid=1715327713&sr=8-229-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1
"FINGERS SwiftCharge Wireless Rechargeable PC Mouse (2.4 GHz Wireless, Advanced Optical Technology, 1600 DPI, Ambidextrous, Plug-n-Play)",699,-36%,https://www.amazon.in/FINGERS-SwiftCharge-Rechargeable-Ambidextrous-Plug-n-Play/dp/B0CQG5Z85R/ref=sr_1_228?dib=eyJ2IjoiMSJ9.DDXvBorF6ZGtUO-xOZI-F00YWUCa15sggJaIEvkEGCNCDSrIqImVeGlOZrRFHGuwQ0eV9DIVYvnn3JGujlnQ1oNWmAo__jZU0oT_Dc_2nHUhSHNK6mrODWDmv5-MsKHd967EbiZu_kH6g-SaKyRvzDJoRNkeQWYq-R3OWcJsd83ViEEaui3HhbmnVdaof7DjeXU4R2vIoRjsY1LbAn-uVq8XCfkIh9pCrcjZG9rJQIU.yWLuGRPAIpJz9d51roANCQeBs7jlsKIV6cXt29TKMpw&dib_tag=se&keywords=mouse&qid=1715327713&sr=8-228
"ZEBRONICS Shark Premimum Gaming USB Mouse with High Resolution Sensor, 1.8M Braided Cable, RGB Led Lights, 1000/2200/4200/6400 Dpi, 6 Buttons, Dpi Switch, Button",449,-50%,https://www.amazon.in/ZEBRONICS-Premimum-Resolution-Braided-Buttons/dp/B0CGXM9ZNF/ref=sr_1_227?dib=eyJ2IjoiMSJ9.DDXvBorF6ZGtUO-xOZI-F00YWUCa15sggJaIEvkEGCNCDSrIqImVeGlOZrRFHGuwQ0eV9DIVYvnn3JGujlnQ1oNWmAo__jZU0oT_Dc_2nHUhSHNK6mrODWDmv5-MsKHd967EbiZu_kH6g-SaKyRvzDJoRNkeQWYq-R3OWcJsd83ViEEaui3HhbmnVdaof7DjeXU4R2vIoRjsY1LbAn-uVq8XCfkIh9pCrcjZG9rJQIU.yWLuGRPAIpJz9d51roANCQeBs7jlsKIV6cXt29TKMpw&dib_tag=se&keywords=mouse&qid=1715327713&sr=8-227
Razer Cobra Wired Gaming Mouse: 58g Lightweight Design - Gen-3 Optical Switches - Chroma RGB Lighting with Underglow - Precise 8500 DPI Optical Sensor - 1 - Speedflex Cable - Black-RZ01-04650100-R3M1,"3,499",-35%,https://www.amazon.in/Razer-Cobra-Wired-Gaming-Black-RZ01-04650100-R3M1/dp/B0C5XNRVWM/ref=sr_1_226?dib=eyJ2IjoiMSJ9.DDXvBorF6ZGtUO-xOZI-F00YWUCa15sggJaIEvkEGCNCDSrIqImVeGlOZrRFHGuwQ0eV9DIVYvnn3JGujlnQ1oNWmAo__jZU0oT_Dc_2nHUhSHNK6mrODWDmv5-MsKHd967EbiZu_kH6g-SaKyRvzDJoRNkeQWYq-R3OWcJsd83ViEEaui3HhbmnVdaof7DjeXU4R2vIoRjsY1LbAn-uVq8XCfkIh9pCrcjZG9rJQIU.yWLuGRPAIpJz9d51roANCQeBs7jlsKIV6cXt29TKMpw&dib_tag=se&keywords=mouse&qid=1715327713&sr=8-226
"Ant Esports KM1600 Gaming Keyboard & Mouse Combo, Wired Backlit Rainbow LED Keyboard & 3200 DPI Gaming Mouse for PC/Laptop - Black",549,-73%,https://www.amazon.in/Ant-Esports-Keyboard-Backlit-Rainbow/dp/B0BY2ZHP5Y/ref=sr_1_224?dib=eyJ2IjoiMSJ9.DDXvBorF6ZGtUO-xOZI-F00YWUCa15sggJaIEvkEGCNCDSrIqImVeGlOZrRFHGuwQ0eV9DIVYvnn3JGujlnQ1oNWmAo__jZU0oT_Dc_2nHUhSHNK6mrODWDmv5-MsKHd967EbiZu_kH6g-SaKyRvzDJoRNkeQWYq-R3OWcJsd83ViEEaui3HhbmnVdaof7DjeXU4R2vIoRjsY1LbAn-uVq8XCfkIh9pCrcjZG9rJQIU.yWLuGRPAIpJz9d51roANCQeBs7jlsKIV6cXt29TKMpw&dib_tag=se&keywords=mouse&qid=1715327713&sr=8-224
"Zebronics Transformer Gaming Usb Keyboard & Mouse Combo,Braided Cable,Durable Al body,Multimedia keys & Gaming Mouse with 6 Buttons, Multi-Color LED Lights, High-Resolution Sensor with 3200 DPI(white)","1,199",-57%,https://www.amazon.in/Zebronics-Zeb-Transformer-Gaming-Keyboard-Braided/dp/B09M742LJT/ref=sr_1_223?dib=eyJ2IjoiMSJ9.DDXvBorF6ZGtUO-xOZI-F00YWUCa15sggJaIEvkEGCNCDSrIqImVeGlOZrRFHGuwQ0eV9DIVYvnn3JGujlnQ1oNWmAo__jZU0oT_Dc_2nHUhSHNK6mrODWDmv5-MsKHd967EbiZu_kH6g-SaKyRvzDJoRNkeQWYq-R3OWcJsd83ViEEaui3HhbmnVdaof7DjeXU4R2vIoRjsY1LbAn-uVq8XCfkIh9pCrcjZG9rJQIU.yWLuGRPAIpJz9d51roANCQeBs7jlsKIV6cXt29TKMpw&dib_tag=se&keywords=mouse&qid=1715327713&sr=8-223
"Sounce Mouse Pad Speed Type Mouse Pad with Antifray Stitched Embroidery Edges, Non-Slip Rubber Base Mousepad for Laptop PC (260mm x 210mm x 2mm) (Black)",99,-90%,https://www.amazon.in/Sounce-Antifray-Stitched-Embroidery-Non-Slip/dp/B0BSR2N5W9/ref=sr_1_222?dib=eyJ2IjoiMSJ9.DDXvBorF6ZGtUO-xOZI-F00YWUCa15sggJaIEvkEGCNCDSrIqImVeGlOZrRFHGuwQ0eV9DIVYvnn3JGujlnQ1oNWmAo__jZU0oT_Dc_2nHUhSHNK6mrODWDmv5-MsKHd967EbiZu_kH6g-SaKyRvzDJoRNkeQWYq-R3OWcJsd83ViEEaui3HhbmnVdaof7DjeXU4R2vIoRjsY1LbAn-uVq8XCfkIh9pCrcjZG9rJQIU.yWLuGRPAIpJz9d51roANCQeBs7jlsKIV6cXt29TKMpw&dib_tag=se&keywords=mouse&qid=1715327713&sr=8-222
Razer Basilisk V3 Pro Customizable Wireless Gaming Mouse: Fast Optical Switches Gen-3 -HyperScroll Tilt Wheel-Chroma RGB-11 Programmable Buttons-Focus Pro 30K Optical Sensor-White-RZ01-04620200-R3A1,"14,999",-44%,https://www.amazon.in/Razer-Basilisk-Customizable-Wireless-Sensor-White-RZ01-04620200-R3A1/dp/B0BSTNXYHR/ref=sr_1_221?dib=eyJ2IjoiMSJ9.DDXvBorF6ZGtUO-xOZI-F00YWUCa15sggJaIEvkEGCNCDSrIqImVeGlOZrRFHGuwQ0eV9DIVYvnn3JGujlnQ1oNWmAo__jZU0oT_Dc_2nHUhSHNK6mrODWDmv5-MsKHd967EbiZu_kH6g-SaKyRvzDJoRNkeQWYq-R3OWcJsd83ViEEaui3HhbmnVdaof7DjeXU4R2vIoRjsY1LbAn-uVq8XCfkIh9pCrcjZG9rJQIU.yWLuGRPAIpJz9d51roANCQeBs7jlsKIV6cXt29TKMpw&dib_tag=se&keywords=mouse&qid=1715327713&sr=8-221
"Portronics Toad 32 Wireless Mouse with 6 Buttons, 2.4 GHz Connectivity, 10m Working Range, Ergonomic Design, Adjustable Optical DPI, Auto Power Saving, for Laptop & PC (Blue)",393,-61%,https://www.amazon.in/Portronics-Wireless-Connectivity-Ergonomic-Adjustable/dp/B0CMXNJGXJ/ref=sr_1_220_sspa?dib=eyJ2IjoiMSJ9.DDXvBorF6ZGtUO-xOZI-F00YWUCa15sggJaIEvkEGCNCDSrIqImVeGlOZrRFHGuwQ0eV9DIVYvnn3JGujlnQ1oNWmAo__jZU0oT_Dc_2nHUhSHNK6mrODWDmv5-MsKHd967EbiZu_kH6g-SaKyRvzDJoRNkeQWYq-R3OWcJsd83ViEEaui3HhbmnVdaof7DjeXU4R2vIoRjsY1LbAn-uVq8XCfkIh9pCrcjZG9rJQIU.yWLuGRPAIpJz9d51roANCQeBs7jlsKIV6cXt29TKMpw&dib_tag=se&keywords=mouse&qid=1715327713&sr=8-220-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
"Portronics Toad 31 Wireless Mouse with 2.4 GHz Connectivity, USB Receiver, 10m Working Distance, Ergonomic Design, Auto Power Saving, Adjustable DPI for Laptop & PC (Purple)",298,-63%,https://www.amazon.in/Portronics-Wireless-Connectivity-Ergonomic-Adjustable/dp/B0CM3NH6M8/ref=sr_1_219_sspa?dib=eyJ2IjoiMSJ9.DDXvBorF6ZGtUO-xOZI-F00YWUCa15sggJaIEvkEGCNCDSrIqImVeGlOZrRFHGuwQ0eV9DIVYvnn3JGujlnQ1oNWmAo__jZU0oT_Dc_2nHUhSHNK6mrODWDmv5-MsKHd967EbiZu_kH6g-SaKyRvzDJoRNkeQWYq-R3OWcJsd83ViEEaui3HhbmnVdaof7DjeXU4R2vIoRjsY1LbAn-uVq8XCfkIh9pCrcjZG9rJQIU.yWLuGRPAIpJz9d51roANCQeBs7jlsKIV6cXt29TKMpw&dib_tag=se&keywords=mouse&qid=1715327713&sr=8-219-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
"HP USB Wireless Spill Resistance Keyboard and Mouse Set with 10m Working Range 2.4G Wireless Technology / 3 Years Warranty (4SC12PA), Black","1,350",-39%,https://www.amazon.in/HP-Multimedia-Wireless-Keyboard-4SC12PA/dp/B07V82W5CN/ref=sr_1_218?dib=eyJ2IjoiMSJ9.DDXvBorF6ZGtUO-xOZI-F00YWUCa15sggJaIEvkEGCNCDSrIqImVeGlOZrRFHGuwQ0eV9DIVYvnn3JGujlnQ1oNWmAo__jZU0oT_Dc_2nHUhSHNK6mrODWDmv5-MsKHd967EbiZu_kH6g-SaKyRvzDJoRNkeQWYq-R3OWcJsd83ViEEaui3HhbmnVdaof7DjeXU4R2vIoRjsY1LbAn-uVq8XCfkIh9pCrcjZG9rJQIU.yWLuGRPAIpJz9d51roANCQeBs7jlsKIV6cXt29TKMpw&dib_tag=se&keywords=mouse&qid=1715327713&sr=8-218
"Portronics Vader Pro Wireless Gaming Mouse with 2.4 GHz Receiver, 6 Buttons, Thumb Support, High-Precision Tracking, Ergonomic Comfort, Adjustable Optical DPI for Laptop, PC, Mac(Cherry Pink)",459,-77%,https://www.amazon.in/Portronics-Wireless-High-Precision-Ergonomic-Adjustable/dp/B0CYT8VPC5/ref=sr_1_217?dib=eyJ2IjoiMSJ9.DDXvBorF6ZGtUO-xOZI-F00YWUCa15sggJaIEvkEGCNCDSrIqImVeGlOZrRFHGuwQ0eV9DIVYvnn3JGujlnQ1oNWmAo__jZU0oT_Dc_2nHUhSHNK6mrODWDmv5-MsKHd967EbiZu_kH6g-SaKyRvzDJoRNkeQWYq-R3OWcJsd83ViEEaui3HhbmnVdaof7DjeXU4R2vIoRjsY1LbAn-uVq8XCfkIh9pCrcjZG9rJQIU.yWLuGRPAIpJz9d51roANCQeBs7jlsKIV6cXt29TKMpw&dib_tag=se&keywords=mouse&qid=1715327713&sr=8-217
Razer Basilisk V3 Pro Customizable Wireless Gaming Mouse- Classic Black : Optical Switches Gen-3 - HyperScroll Tilt Wheel - 11 Programmable Buttons - Focus Pro 30K Optical Sensor - RZ01-04620100-R3A1,"12,999",-54%,https://www.amazon.in/Razer-Basilisk-Customizable-Wireless-Classic/dp/B0BGS1KQ68/ref=sr_1_216?dib=eyJ2IjoiMSJ9.DDXvBorF6ZGtUO-xOZI-F00YWUCa15sggJaIEvkEGCNCDSrIqImVeGlOZrRFHGuwQ0eV9DIVYvnn3JGujlnQ1oNWmAo__jZU0oT_Dc_2nHUhSHNK6mrODWDmv5-MsKHd967EbiZu_kH6g-SaKyRvzDJoRNkeQWYq-R3OWcJsd83ViEEaui3HhbmnVdaof7DjeXU4R2vIoRjsY1LbAn-uVq8XCfkIh9pCrcjZG9rJQIU.yWLuGRPAIpJz9d51roANCQeBs7jlsKIV6cXt29TKMpw&dib_tag=se&keywords=mouse&qid=1715327713&sr=8-216
"Dell KM3322W Wireless USB Keyboard and Mouse Combo, Anti-Fade & Spill-Resistant Keys, up to 36 Month Battery Life, 3Y Advance Exchange Warranty - Black","1,399",-44%,https://www.amazon.in/Dell-Wireless-Keyboard-Mouse-Spill-Resistant/dp/B09T3H12GV/ref=sr_1_215?dib=eyJ2IjoiMSJ9.DDXvBorF6ZGtUO-xOZI-F00YWUCa15sggJaIEvkEGCNCDSrIqImVeGlOZrRFHGuwQ0eV9DIVYvnn3JGujlnQ1oNWmAo__jZU0oT_Dc_2nHUhSHNK6mrODWDmv5-MsKHd967EbiZu_kH6g-SaKyRvzDJoRNkeQWYq-R3OWcJsd83ViEEaui3HhbmnVdaof7DjeXU4R2vIoRjsY1LbAn-uVq8XCfkIh9pCrcjZG9rJQIU.yWLuGRPAIpJz9d51roANCQeBs7jlsKIV6cXt29TKMpw&dib_tag=se&keywords=mouse&qid=1715327713&sr=8-215
"Zebronics Shine Wireless Optical Mouse - 2.4GHz with USB Nano Receiver,1600 DPI, 4 Buttons, Clutter Free Plug & Play, for PC/Mac/Laptop (Black)",279,-49%,https://www.amazon.in/ZEBRONICS-Wireless-Optical-Mouse-Shine/dp/B07DNNBW7K/ref=sr_1_214?dib=eyJ2IjoiMSJ9.DDXvBorF6ZGtUO-xOZI-F00YWUCa15sggJaIEvkEGCNCDSrIqImVeGlOZrRFHGuwQ0eV9DIVYvnn3JGujlnQ1oNWmAo__jZU0oT_Dc_2nHUhSHNK6mrODWDmv5-MsKHd967EbiZu_kH6g-SaKyRvzDJoRNkeQWYq-R3OWcJsd83ViEEaui3HhbmnVdaof7DjeXU4R2vIoRjsY1LbAn-uVq8XCfkIh9pCrcjZG9rJQIU.yWLuGRPAIpJz9d51roANCQeBs7jlsKIV6cXt29TKMpw&dib_tag=se&keywords=mouse&qid=1715327713&sr=8-214
"Logitech G502 X Lightspeed Plus Wireless RGB Gaming Mouse - Optical Mouse with LIGHTFORCE Hybrid switches, LIGHTSYNC RGB, Hero 25K Gaming Sensor, Compatible with PC/macOS/Windows - Black","15,495",-11%,https://www.amazon.in/Logitech-Lightspeed-Wireless-Gaming-Mouse/dp/B0BCJVJ5FP/ref=sr_1_211?dib=eyJ2IjoiMSJ9.DDXvBorF6ZGtUO-xOZI-F00YWUCa15sggJaIEvkEGCNCDSrIqImVeGlOZrRFHGuwQ0eV9DIVYvnn3JGujlnQ1oNWmAo__jZU0oT_Dc_2nHUhSHNK6mrODWDmv5-MsKHd967EbiZu_kH6g-SaKyRvzDJoRNkeQWYq-R3OWcJsd83ViEEaui3HhbmnVdaof7DjeXU4R2vIoRjsY1LbAn-uVq8XCfkIh9pCrcjZG9rJQIU.yWLuGRPAIpJz9d51roANCQeBs7jlsKIV6cXt29TKMpw&dib_tag=se&keywords=mouse&qid=1715327713&sr=8-211
Lenovo Thinkpad 4X30M56887 Essential Wireless Mouse,749,-56%,https://www.amazon.in/Lenovo-Thinkpad-4X30M56887-Essential-Wireless/dp/B0CSKKZMCD/ref=sr_1_210_sspa?dib=eyJ2IjoiMSJ9.DDXvBorF6ZGtUO-xOZI-F00YWUCa15sggJaIEvkEGCNCDSrIqImVeGlOZrRFHGuwQ0eV9DIVYvnn3JGujlnQ1oNWmAo__jZU0oT_Dc_2nHUhSHNK6mrODWDmv5-MsKHd967EbiZu_kH6g-SaKyRvzDJoRNkeQWYq-R3OWcJsd83ViEEaui3HhbmnVdaof7DjeXU4R2vIoRjsY1LbAn-uVq8XCfkIh9pCrcjZG9rJQIU.yWLuGRPAIpJz9d51roANCQeBs7jlsKIV6cXt29TKMpw&dib_tag=se&keywords=mouse&qid=1715327713&sr=8-210-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1
"Amkette Hush Pro Go Wireless Mouse with Advance 2.4 Ghz Connectivity |Silent Switch| Ergonomic Design|, Ultra-Compact, High Precision 1200 DPI, Smart Auto Sleep Function (Black)",349,-46%,https://www.amazon.in/Amkette-Connectivity-Ergonomic-Ultra-Compact-Precision/dp/B0D17Z1ZW6/ref=sr_1_209_sspa?dib=eyJ2IjoiMSJ9.DDXvBorF6ZGtUO-xOZI-F00YWUCa15sggJaIEvkEGCNCDSrIqImVeGlOZrRFHGuwQ0eV9DIVYvnn3JGujlnQ1oNWmAo__jZU0oT_Dc_2nHUhSHNK6mrODWDmv5-MsKHd967EbiZu_kH6g-SaKyRvzDJoRNkeQWYq-R3OWcJsd83ViEEaui3HhbmnVdaof7DjeXU4R2vIoRjsY1LbAn-uVq8XCfkIh9pCrcjZG9rJQIU.yWLuGRPAIpJz9d51roANCQeBs7jlsKIV6cXt29TKMpw&dib_tag=se&keywords=mouse&qid=1715327713&sr=8-209-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1
"Lenovo 530 Wireless Mouse (Graphite): Ambidextrous, Ergonomic Mouse, Up to 8 Million clicks for Left and Right Buttons, Optical Sensor 1200 DPI, 2.4 GHz Wireless Technology via Nano USB Receiver",974,-41%,https://www.amazon.in/Lenovo-530-Wireless-Mouse-Graphite/dp/B08D6VD9TR/ref=sr_1_245_sspa?dib=eyJ2IjoiMSJ9.Ws0RSslU_a9-Ba8Kmtz8pU6mqtkPP3REZTqGOGvlWRXnUZ_v_b5tQYbRCa6_PPaZ89vnE6Gq2T_Aob7krLcuPEiPzUJqpz1dPcjSrN-bvLimnISci6IapyYHqAN8Xsp4Ga46c6_Ruoo2p8rVdxeGLzEXo46jQHRJpqaQjKS3pDAI4nppr7ahNRXSUWalwEINdcp4T8RCqjSeBg_sYSB-0HfCNPfJUMelRea29STcW_4.mjJe698RXRYwbkdKcAmumPQdcZiL86HQOkA_L74Sgq4&dib_tag=se&keywords=mouse&qid=1715327712&sr=8-245-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1
"Tizum Mouse Pad Computer Mouse Mat with Anti-Slip Rubber Base & Smooth Mouse Control with Spill-Resistant Surface for Laptop, Notebook, MacBook Pro, Gaming Computer (9.4 * 7.9 Inches), Beta",119,-70%,https://www.amazon.in/Tizum-Mouse-Pad-Anti-Slip-Spill-Resistant/dp/B08QJJCY2Q/ref=sr_1_244?dib=eyJ2IjoiMSJ9.Ws0RSslU_a9-Ba8Kmtz8pU6mqtkPP3REZTqGOGvlWRXnUZ_v_b5tQYbRCa6_PPaZ89vnE6Gq2T_Aob7krLcuPEiPzUJqpz1dPcjSrN-bvLimnISci6IapyYHqAN8Xsp4Ga46c6_Ruoo2p8rVdxeGLzEXo46jQHRJpqaQjKS3pDAI4nppr7ahNRXSUWalwEINdcp4T8RCqjSeBg_sYSB-0HfCNPfJUMelRea29STcW_4.mjJe698RXRYwbkdKcAmumPQdcZiL86HQOkA_L74Sgq4&dib_tag=se&keywords=mouse&qid=1715327712&sr=8-244
"ZEBRONICS Companion 301 2.4GHz Wireless Keyboard & Mouse Combo with UV Printed, Retro Style Keys, 104 + 12 Integrated Multimedia Keys, 1600 DPI, High Precision (Black + Grey)","1,399",-59%,https://www.amazon.in/ZEBRONICS-Companion-301-Integrated-Multimedia/dp/B0CKYY5VPZ/ref=sr_1_243?dib=eyJ2IjoiMSJ9.Ws0RSslU_a9-Ba8Kmtz8pU6mqtkPP3REZTqGOGvlWRXnUZ_v_b5tQYbRCa6_PPaZ89vnE6Gq2T_Aob7krLcuPEiPzUJqpz1dPcjSrN-bvLimnISci6IapyYHqAN8Xsp4Ga46c6_Ruoo2p8rVdxeGLzEXo46jQHRJpqaQjKS3pDAI4nppr7ahNRXSUWalwEINdcp4T8RCqjSeBg_sYSB-0HfCNPfJUMelRea29STcW_4.mjJe698RXRYwbkdKcAmumPQdcZiL86HQOkA_L74Sgq4&dib_tag=se&keywords=mouse&qid=1715327712&sr=8-243
"Portronics Key7 Combo Wireless Keyboard & Mouse Set with 2.4 GHz USB Receiver, 10m Working Range, 12 Shortcut Keys, Adjustable DPI, 10 Million Key Life & Click Life for PC, Laptop, Mac (Black)",948,-53%,https://www.amazon.in/Portronics-Wireless-Keyboard-Receiver-Adjustable/dp/B0C9N1GXDM/ref=sr_1_240?dib=eyJ2IjoiMSJ9.Ws0RSslU_a9-Ba8Kmtz8pU6mqtkPP3REZTqGOGvlWRXnUZ_v_b5tQYbRCa6_PPaZ89vnE6Gq2T_Aob7krLcuPEiPzUJqpz1dPcjSrN-bvLimnISci6IapyYHqAN8Xsp4Ga46c6_Ruoo2p8rVdxeGLzEXo46jQHRJpqaQjKS3pDAI4nppr7ahNRXSUWalwEINdcp4T8RCqjSeBg_sYSB-0HfCNPfJUMelRea29STcW_4.mjJe698RXRYwbkdKcAmumPQdcZiL86HQOkA_L74Sgq4&dib_tag=se&keywords=mouse&qid=1715327712&sr=8-240
"Dell Alienware Tri-Mode Wired/Wireless Gaming Mouse|USB, 2.4 GHz, BT 5.1|DPI 26k|Adjustable Scrolling Wheel|16.8 Million AlienFX Lighting, Fast Charging, 70 Million clicks |AW720M-Lunar Light","5,999",-67%,https://www.amazon.in/Dell-Alienware-Adjustable-AW720M-Lunar-Light/dp/B0B38SYHK2/ref=sr_1_239?dib=eyJ2IjoiMSJ9.Ws0RSslU_a9-Ba8Kmtz8pU6mqtkPP3REZTqGOGvlWRXnUZ_v_b5tQYbRCa6_PPaZ89vnE6Gq2T_Aob7krLcuPEiPzUJqpz1dPcjSrN-bvLimnISci6IapyYHqAN8Xsp4Ga46c6_Ruoo2p8rVdxeGLzEXo46jQHRJpqaQjKS3pDAI4nppr7ahNRXSUWalwEINdcp4T8RCqjSeBg_sYSB-0HfCNPfJUMelRea29STcW_4.mjJe698RXRYwbkdKcAmumPQdcZiL86HQOkA_L74Sgq4&dib_tag=se&keywords=mouse&qid=1715327712&sr=8-239
"ASUS ROG Chakram X Origin Gaming Mouse, Tri-Mode connectivity (2.4GHz RF, Bluetooth, Wired), 36000 DPI Sensor, 11 programmable Buttons, Detachable Joystick, Paracord Cable, Black","13,699",-24%,https://www.amazon.in/ASUS-ROG-connectivity-programmable-Detachable/dp/B0BRTK8YPN/ref=sr_1_238?dib=eyJ2IjoiMSJ9.Ws0RSslU_a9-Ba8Kmtz8pU6mqtkPP3REZTqGOGvlWRXnUZ_v_b5tQYbRCa6_PPaZ89vnE6Gq2T_Aob7krLcuPEiPzUJqpz1dPcjSrN-bvLimnISci6IapyYHqAN8Xsp4Ga46c6_Ruoo2p8rVdxeGLzEXo46jQHRJpqaQjKS3pDAI4nppr7ahNRXSUWalwEINdcp4T8RCqjSeBg_sYSB-0HfCNPfJUMelRea29STcW_4.mjJe698RXRYwbkdKcAmumPQdcZiL86HQOkA_L74Sgq4&dib_tag=se&keywords=mouse&qid=1715327712&sr=8-238
"Logitech G PRO X Superlight 2 Lightspeed Wireless Gaming Mouse, Lightweight, LIGHTFORCE Hybrid Switches, Hero 2 Sensor, 32,000 DPI, 5 Programmable Buttons, USB-C Charging, PC & Mac - Black","12,994",-24%,https://www.amazon.in/Logitech-Superlight-Lightspeed-Lightweight-Programmable/dp/B0CGDZC2FK/ref=sr_1_237?dib=eyJ2IjoiMSJ9.Ws0RSslU_a9-Ba8Kmtz8pU6mqtkPP3REZTqGOGvlWRXnUZ_v_b5tQYbRCa6_PPaZ89vnE6Gq2T_Aob7krLcuPEiPzUJqpz1dPcjSrN-bvLimnISci6IapyYHqAN8Xsp4Ga46c6_Ruoo2p8rVdxeGLzEXo46jQHRJpqaQjKS3pDAI4nppr7ahNRXSUWalwEINdcp4T8RCqjSeBg_sYSB-0HfCNPfJUMelRea29STcW_4.mjJe698RXRYwbkdKcAmumPQdcZiL86HQOkA_L74Sgq4&dib_tag=se&keywords=mouse&qid=1715327712&sr=8-237
"HP 240 Bluetooth Wireless Mouse with 3 Buttons/1600 DPI Red Optical Tracking/Sleek and Ambidextrous/Compatible to Windows 10, macOS, Chrome OS, 3 Years Warranty (Black)",898,-44%,https://www.amazon.in/HP-240-Bluetooth-Tracking-Compatible/dp/B09KBJK9LK/ref=sr_1_236_sspa?dib=eyJ2IjoiMSJ9.Ws0RSslU_a9-Ba8Kmtz8pU6mqtkPP3REZTqGOGvlWRXnUZ_v_b5tQYbRCa6_PPaZ89vnE6Gq2T_Aob7krLcuPEiPzUJqpz1dPcjSrN-bvLimnISci6IapyYHqAN8Xsp4Ga46c6_Ruoo2p8rVdxeGLzEXo46jQHRJpqaQjKS3pDAI4nppr7ahNRXSUWalwEINdcp4T8RCqjSeBg_sYSB-0HfCNPfJUMelRea29STcW_4.mjJe698RXRYwbkdKcAmumPQdcZiL86HQOkA_L74Sgq4&dib_tag=se&keywords=mouse&qid=1715327712&sr=8-236-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
"Portronics Toad 23 Wireless Optical Mouse with 2.4GHz, USB Nano Dongle, Optical Orientation, Click Wheel, Adjustable DPI(Pink)",298,-50%,https://www.amazon.in/Portronics-Wireless-Optical-Orientation-Adjustable/dp/B0BZHM6VNQ/ref=sr_1_235_sspa?dib=eyJ2IjoiMSJ9.Ws0RSslU_a9-Ba8Kmtz8pU6mqtkPP3REZTqGOGvlWRXnUZ_v_b5tQYbRCa6_PPaZ89vnE6Gq2T_Aob7krLcuPEiPzUJqpz1dPcjSrN-bvLimnISci6IapyYHqAN8Xsp4Ga46c6_Ruoo2p8rVdxeGLzEXo46jQHRJpqaQjKS3pDAI4nppr7ahNRXSUWalwEINdcp4T8RCqjSeBg_sYSB-0HfCNPfJUMelRea29STcW_4.mjJe698RXRYwbkdKcAmumPQdcZiL86HQOkA_L74Sgq4&dib_tag=se&keywords=mouse&qid=1715327712&sr=8-235-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
